PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country,Scor
bayern_munchen_jamal_musiala,bayern_munchen,Bayern Munchen,bayern_munchen.png,42,Jamal Musiala,Attacking Midfield,"Feb 26, 2003 (22)",Germany,â‚¬140.00m,bayern_munchen_jamal_musiala.jpg,Bundesliga,Germania,4
bayern_munchen_kingsley_coman,bayern_munchen,Bayern Munchen,bayern_munchen.png,11,Kingsley Coman,Left Winger,"Jun 13, 1996 (28)",France,â‚¬35.00m,bayern_munchen_kingsley_coman.jpg,Bundesliga,Germania,4
bayern_munchen_serge_gnabry,bayern_munchen,Bayern Munchen,bayern_munchen.png,7,Serge Gnabry,Left Winger,"Jul 14, 1995 (29)",Germany,â‚¬25.00m,bayern_munchen_serge_gnabry.jpg,Bundesliga,Germania,2
bayern_munchen_michael_olise,bayern_munchen,Bayern Munchen,bayern_munchen.png,17,Michael Olise,Right Winger,"Dec 12, 2001 (23)",France,â‚¬80.00m,bayern_munchen_michael_olise.jpg,Bundesliga,Germania,3
bayern_munchen_leroy_sane,bayern_munchen,Bayern Munchen,bayern_munchen.png,10,Leroy Sane,Right Winger,"Jan 11, 1996 (29)",Germany,â‚¬38.00m,bayern_munchen_leroy_sane.jpg,Bundesliga,Germania,4
bayern_munchen_thomas_muller,bayern_munchen,Bayern Munchen,bayern_munchen.png,25,Thomas Muller,Second Striker,"Sep 13, 1989 (35)",Germany,â‚¬6.00m,bayern_munchen_thomas_muller.jpg,Bundesliga,Germania,5
bayern_munchen_harry_kane,bayern_munchen,Bayern Munchen,bayern_munchen.png,9,Harry Kane,Centre-Forward,"Jul 28, 1993 (31)",England,â‚¬90.00m,bayern_munchen_harry_kane.jpg,Bundesliga,Germania,5
bayer_leverkusen_matej_kovar,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,17,Matej Kovar,Goalkeeper,"May 17, 2000 (24)",Czech Republic,â‚¬7.00m,bayer_leverkusen_matej_kovar.jpg,Bundesliga,Germania,2
bayer_leverkusen_piero_hincapie,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,3,Piero Hincapie,Centre-Back,"Jan 9, 2002 (23)",Ecuador,â‚¬50.00m,bayer_leverkusen_piero_hincapie.jpg,Bundesliga,Germania,3
bayer_leverkusen_edmond_tapsoba,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,12,Edmond Tapsoba,Centre-Back,"Feb 2, 1999 (26)",Burkina Faso,â‚¬40.00m,bayer_leverkusen_edmond_tapsoba.jpg,Bundesliga,Germania,3
bayer_leverkusen_jonathan_tah,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,4,Jonathan Tah,Centre-Back,"Feb 11, 1996 (29)",Germany,â‚¬30.00m,bayer_leverkusen_jonathan_tah.jpg,Bundesliga,Germania,4
bayer_leverkusen_jeanuel_belocian,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,44,Jeanuel Belocian,Centre-Back,"Feb 17, 2005 (20)",France,â‚¬15.00m,bayer_leverkusen_jeanuel_belocian.jpg,Bundesliga,Germania,1
bayer_leverkusen_mario_hermoso,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,5,Mario Hermoso,Centre-Back,"Jun 18, 1995 (29)",Spain,â‚¬10.00m,bayer_leverkusen_mario_hermoso.jpg,Bundesliga,Germania,1
bayer_leverkusen_alejandro_grimaldo,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,20,Alejandro Grimaldo,Left-Back,"Sep 20, 1995 (29)",Spain,â‚¬40.00m,bayer_leverkusen_alejandro_grimaldo.jpg,Bundesliga,Germania,3
bayer_leverkusen_nordi_mukiele,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,23,Nordi Mukiele,Right-Back,"Nov 1, 1997 (27)",France,â‚¬10.00m,bayer_leverkusen_nordi_mukiele.jpg,Bundesliga,Germania,1
bayer_leverkusen_granit_xhaka,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,34,Granit Xhaka,Defensive Midfield,"Sep 27, 1992 (32)",Switzerland,â‚¬17.00m,bayer_leverkusen_granit_xhaka.jpg,Bundesliga,Germania,4
bayer_leverkusen_exequiel_palacios,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,25,Exequiel Palacios,Central Midfield,"Oct 5, 1998 (26)",Argentina,â‚¬40.00m,bayer_leverkusen_exequiel_palacios.jpg,Bundesliga,Germania,3
bayer_leverkusen_aleix_garcia,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,24,Aleix Garcia,Central Midfield,"Jun 28, 1997 (27)",Spain,â‚¬20.00m,bayer_leverkusen_aleix_garcia.jpg,Bundesliga,Germania,3
bayer_leverkusen_jeremie_frimpong,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,30,Jeremie Frimpong,Right Midfield,"Dec 10, 2000 (24)",Netherlands,â‚¬50.00m,bayer_leverkusen_jeremie_frimpong.jpg,Bundesliga,Germania,4
bayer_leverkusen_nathan_tella,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,19,Nathan Tella,Right Midfield,"Jul 5, 1999 (25)",Nigeria,â‚¬18.00m,bayer_leverkusen_nathan_tella.jpg,Bundesliga,Germania,1
bayer_leverkusen_florian_wirtz,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,10,Florian Wirtz,Attacking Midfield,"May 3, 2003 (21)",Germany,â‚¬140.00m,bayer_leverkusen_florian_wirtz.jpg,Bundesliga,Germania,5
bayer_leverkusen_emiliano_buendia,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,16,Emiliano Buendia,Attacking Midfield,"Dec 25, 1996 (28)",Argentina,â‚¬18.00m,bayer_leverkusen_emiliano_buendia.jpg,Bundesliga,Germania,1
bayer_leverkusen_amine_adli,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,21,Amine Adli,Left Winger,"May 10, 2000 (24)",Morocco,â‚¬22.00m,bayer_leverkusen_amine_adli.jpg,Bundesliga,Germania,1
bayer_leverkusen_martin_terrier,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,11,Martin Terrier,Left Winger,"Mar 4, 1997 (28)",France,â‚¬17.00m,bayer_leverkusen_martin_terrier.jpg,Bundesliga,Germania,1
bayer_leverkusen_victor_boniface,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,22,Victor Boniface,Centre-Forward,"Dec 23, 2000 (24)",Nigeria,â‚¬45.00m,bayer_leverkusen_victor_boniface.jpg,Bundesliga,Germania,3
bayer_leverkusen_patrik_schick,bayer_leverkusen,Bayer Leverkusen,bayer_leverkusen.png,14,Patrik Schick,Centre-Forward,"Jan 24, 1996 (29)",Czech Republic,â‚¬27.00m,bayer_leverkusen_patrik_schick.jpg,Bundesliga,Germania,3
rb_leipzig_castello_lukeba,rb_leipzig,RB Leipzig,rb_leipzig.png,23,Castello Lukeba,Centre-Back,"Dec 17, 2002 (22)",France,â‚¬50.00m,rb_leipzig_castello_lukeba.jpg,Bundesliga,Germania,2
rb_leipzig_david_raum,rb_leipzig,RB Leipzig,rb_leipzig.png,22,David Raum,Left-Back,"Apr 22, 1998 (27)",Germany,â‚¬25.00m,rb_leipzig_david_raum.jpg,Bundesliga,Germania,1
rb_leipzig_lutsharel_geertruida,rb_leipzig,RB Leipzig,rb_leipzig.png,3,Lutsharel Geertruida,Right-Back,"Jul 18, 2000 (24)",Netherlands,â‚¬27.00m,rb_leipzig_lutsharel_geertruida.jpg,Bundesliga,Germania,1
rb_leipzig_arthur_vermeeren,rb_leipzig,RB Leipzig,rb_leipzig.png,18,Arthur Vermeeren,Defensive Midfield,"Feb 7, 2005 (20)",Belgium,â‚¬22.00m,rb_leipzig_arthur_vermeeren.jpg,Bundesliga,Germania,1
rb_leipzig_amadou_haidara,rb_leipzig,RB Leipzig,rb_leipzig.png,8,Amadou Haidara,Central Midfield,"Jan 31, 1998 (27)",Mali,â‚¬20.00m,rb_leipzig_amadou_haidara.jpg,Bundesliga,Germania,1
rb_leipzig_xavi_simons,rb_leipzig,RB Leipzig,rb_leipzig.png,10,Xavi Simons,Attacking Midfield,"Apr 21, 2003 (22)",Netherlands,â‚¬70.00m,rb_leipzig_xavi_simons.jpg,Bundesliga,Germania,4
rb_leipzig_christoph_baumgartner,rb_leipzig,RB Leipzig,rb_leipzig.png,14,Christoph Baumgartner,Attacking Midfield,"Aug 1, 1999 (25)",Austria,â‚¬15.00m,rb_leipzig_christoph_baumgartner.jpg,Bundesliga,Germania,1
rb_leipzig_benjamin_sesko,rb_leipzig,RB Leipzig,rb_leipzig.png,30,Benjamin Sesko,Centre-Forward,"May 31, 2003 (21)",Slovenia,â‚¬65.00m,rb_leipzig_benjamin_sesko.jpg,Bundesliga,Germania,3
rb_leipzig_lois_openda,rb_leipzig,RB Leipzig,rb_leipzig.png,11,Lois Openda,Centre-Forward,"Feb 16, 2000 (25)",Belgium,â‚¬60.00m,rb_leipzig_lois_openda.jpg,Bundesliga,Germania,3
rb_leipzig_yussuf_poulsen,rb_leipzig,RB Leipzig,rb_leipzig.png,9,Yussuf Poulsen,Centre-Forward,"Jun 15, 1994 (30)",Denmark,â‚¬5.00m,rb_leipzig_yussuf_poulsen.jpg,Bundesliga,Germania,1
borussia_dortmund_gregor_kobel,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,1,Gregor Kobel,Goalkeeper,"Dec 6, 1997 (27)",Switzerland,â‚¬40.00m,borussia_dortmund_gregor_kobel.jpg,Bundesliga,Germania,2
borussia_dortmund_nico_schlotterbeck,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,4,Nico Schlotterbeck,Centre-Back,"Dec 1, 1999 (25)",Germany,â‚¬40.00m,borussia_dortmund_nico_schlotterbeck.jpg,Bundesliga,Germania,3
borussia_dortmund_waldemar_anton,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,3,Waldemar Anton,Centre-Back,"Jul 20, 1996 (28)",Germany,â‚¬18.00m,borussia_dortmund_waldemar_anton.jpg,Bundesliga,Germania,1
borussia_dortmund_niklas_sule,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,25,Niklas Sule,Centre-Back,"Sep 3, 1995 (29)",Germany,â‚¬8.00m,borussia_dortmund_niklas_sule.jpg,Bundesliga,Germania,2
borussia_dortmund_yan_couto,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,2,Yan Couto,Right-Back,"Jun 3, 2002 (22)",Brazil,â‚¬20.00m,borussia_dortmund_yan_couto.jpg,Bundesliga,Germania,1
borussia_dortmund_julian_ryerson,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,26,Julian Ryerson,Right-Back,"Nov 17, 1997 (27)",Norway,â‚¬20.00m,borussia_dortmund_julian_ryerson.jpg,Bundesliga,Germania,2
borussia_dortmund_emre_can,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,23,Emre Can,Defensive Midfield,"Jan 12, 1994 (31)",Germany,â‚¬7.00m,borussia_dortmund_emre_can.jpg,Bundesliga,Germania,4
borussia_dortmund_felix_nmecha,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,8,Felix Nmecha,Central Midfield,"Oct 10, 2000 (24)",Germany,â‚¬28.00m,borussia_dortmund_felix_nmecha.jpg,Bundesliga,Germania,2
borussia_dortmund_marcel_sabitzer,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,20,Marcel Sabitzer,Central Midfield,"Mar 17, 1994 (31)",Austria,â‚¬10.00m,borussia_dortmund_marcel_sabitzer.jpg,Bundesliga,Germania,3
borussia_dortmund_pascal_gro,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,13,Pascal Gro,Central Midfield,"Jun 15, 1991 (33)",Germany,â‚¬7.00m,borussia_dortmund_pascal_gro.jpg,Bundesliga,Germania,1
borussia_dortmund_julian_brandt,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,10,Julian Brandt,Attacking Midfield,"May 2, 1996 (28)",Germany,â‚¬25.00m,borussia_dortmund_julian_brandt.jpg,Bundesliga,Germania,3
borussia_dortmund_giovanni_reyna,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,7,Giovanni Reyna,Attacking Midfield,"Nov 13, 2002 (22)",United States,â‚¬10.00m,borussia_dortmund_giovanni_reyna.jpg,Bundesliga,Germania,3
borussia_dortmund_karim_adeyemi,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,27,Karim Adeyemi,Right Winger,"Jan 18, 2002 (23)",Germany,â‚¬40.00m,borussia_dortmund_karim_adeyemi.jpg,Bundesliga,Germania,4
borussia_dortmund_serhou_guirassy,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,9,Serhou Guirassy,Centre-Forward,"Mar 12, 1996 (29)",Guinea,â‚¬40.00m,borussia_dortmund_serhou_guirassy.png,Bundesliga,Germania,4
borussia_dortmund_maximilian_beier,borussia_dortmund,Borussia Dortmund,borussia_dortmund.png,14,Maximilian Beier,Centre-Forward,"Oct 17, 2002 (22)",Germany,â‚¬25.00m,borussia_dortmund_maximilian_beier.jpg,Bundesliga,Germania,1
